연도,분기,가해운전자 차종,건수,비율,중대사고비율
2019,1,화물,321,10.517693315858454,33.33333333333333
2019,2,개인형이동수단(PM),9,0.25027808676307006,33.33333333333333
2019,2,건설기계,28,0.778642936596218,39.285714285714285
2019,2,사륜오토바이(ATV),1,0.027808676307007785,100.0
2019,2,승용,2578,71.69076751946606,26.958882854926298
2019,2,승합,135,3.754171301446051,24.444444444444443
2019,2,원동기,32,0.8898776418242491,43.75
2019,2,이륜,336,9.343715239154617,23.809523809523807
2019,2,자전거,118,3.281423804226919,31.35593220338983
2019,2,특수,13,0.3615127919911012,23.076923076923077
2019,2,화물,346,9.621802002224694,32.369942196531795
2019,3,개인형이동수단(PM),8,0.2331681725444477,50.0
2019,3,건설기계,28,0.8160886039055669,25.0
2019,3,승용,2468,71.9323812299621,26.175040518638575
2019,3,승합,113,3.2935004371903234,32.743362831858406
2019,3,원동기,44,1.2824249489944624,22.727272727272727
2019,3,이륜,323,9.414164966482074,24.148606811145513
2019,3,자전거,102,2.972894199941708,21.568627450980394
2019,3,특수,10,0.2914602156805596,50.0
2019,3,화물,335,9.763917225298746,30.447761194029848
2019,4,개인형이동수단(PM),6,0.15698587127158556,16.666666666666664
2019,4,건설기계,47,1.2297226582940868,38.297872340425535
2019,4,사륜오토바이(ATV),1,0.026164311878597593,0.0
2019,4,승용,2682,70.17268445839875,25.31692766592095
2019,4,승합,132,3.453689167974882,33.33333333333333
2019,4,원동기,35,0.9157509157509158,42.857142857142854
2019,4,이륜,407,10.64887493458922,24.324324324324326
2019,4,자전거,101,2.642595499738357,22.772277227722775
2019,4,특수,6,0.15698587127158556,33.33333333333333
2019,4,화물,405,10.596546310832025,30.37037037037037
2020,1,개인형이동수단(PM),4,0.150093808630394,25.0
2020,1,건설기계,22,0.8255159474671669,18.181818181818183
2020,1,승용,1856,69.64352720450282,23.275862068965516
2020,1,승합,81,3.0393996247654784,34.5679012345679
2020,1,원동기,36,1.3508442776735459,27.77777777777778
2020,1,이륜,296,11.106941838649156,26.351351351351347
2020,1,자전거,60,2.25140712945591,26.666666666666668
2020,1,특수,11,0.41275797373358347,27.27272727272727
2020,1,화물,299,11.219512195121952,30.76923076923077
2020,2,개인형이동수단(PM),5,0.16041065126724416,0.0
2020,2,건설기계,32,1.0266281681103626,34.375
2020,2,농기계,1,0.03208213025344883,0.0
2020,2,승용,2105,67.5328841835098,20.475059382422803
2020,2,승합,74,2.3740776387552134,36.486486486486484
2020,2,원동기,45,1.4436958614051971,15.555555555555555
2020,2,이륜,373,11.966634584536413,28.418230563002684
2020,2,자전거,122,3.9140198909207573,24.59016393442623
